/Library/Java/JavaVirtualMachines/jdk-18.jdk/Contents/Home/bin/java -javaagent:/Applications/IntelliJ IDEA CE.app/Contents/lib/idea_rt.jar=65118:/Applications/IntelliJ IDEA CE.app/Contents/bin -Dfile.encoding=UTF-8 -classpath /Users/will/Documents/middlesex/CST3170_AI/UCI_OPTICAL_RECOGNITION/out/production/UCI_OPTICAL_RECOGNITION Main
Starting data loading...
Images Train size: 2810
Images Test size: 2810
Success rate after round 177: 0.98291814
Success rate after round 178: 0.98291814
Success rate after round 179: 0.98291814
Success rate after round 180: 0.98291814
Success rate after round 181: 0.9825623
Success rate after round 182: 0.98327404
Success rate after round 183: 0.9822064
Success rate after round 184: 0.9836299
Success rate after round 185: 0.9825623
Success rate after round 186: 0.9825623
Success rate after round 187: 0.9822064
Success rate after round 188: 0.9825623
Success rate after round 189: 0.98291814
Success rate after round 190: 0.98291814
Success rate after round 191: 0.98113877
Success rate after round 192: 0.9807829
Success rate after round 193: 0.9822064
Success rate after round 194: 0.98149467
Success rate after round 195: 0.9822064
Success rate after round 196: 0.98327404
Success rate after round 197: 0.980427
Success rate after round 198: 0.98327404
Success rate after round 199: 0.98291814

Process finished with exit code 0
